,date,totalAdmissions,totalBeds,newHospAdmission,mecVent,dailyCases,cumulativeCases,Vax_index,totalAdmissions_ewma_3,totalAdmissions_ewma_7,totalAdmissions_ewma_14,totalBeds_ewma_3,totalBeds_ewma_7,totalBeds_ewma_14,newHospAdmission_ewma_3,newHospAdmission_ewma_7,newHospAdmission_ewma_14,dailyCases_ewma_3,dailyCases_ewma_7,dailyCases_ewma_14,cumulativeCases_ewma_3,cumulativeCases_ewma_7,cumulativeCases_ewma_14
497,2021-12-11,696,15,672,785,41940,9444849,0.0949575,718.9761244302344,725.6277075506316,713.5607971842405,14.381035832194971,14.06639889028887,13.708207956685563,692.4721239014643,698.6279040419656,686.5410872169143,44326.01921204754,44739.667511652646,43225.92946665357,9400522.980787951,9310629.99746504,9163880.45846675
498,2021-12-12,772,12,741,788,46367,9491216,0.0949575,745.4880622151172,737.2207806629737,721.3526908930085,13.190517916097486,13.549799167716653,13.480446895794154,716.7360619507322,709.2209280314742,693.8022755879924,45346.50960602377,45146.50063373948,43644.73887109976,9445869.490393976,9355776.498098781,9207525.19733785
499,2021-12-13,794,10,773,795,76507,9567723,0.0949575,769.7440311075586,751.4155854972302,731.0389987739406,11.595258958048742,12.66234937578749,13.016387309688268,744.8680309753661,725.1656960236056,704.3619721762601,60926.754803011885,52986.625475304616,48026.37368828646,9506796.245196987,9408763.123574086,9255551.571026137
500,2021-12-14,815,21,784,795,90717,9658440,0.0949575,792.3720155537793,767.3116891229225,742.2337989374153,16.297629479024373,14.74676203184062,14.080869001729832,764.434015487683,739.8742720177041,714.980375886092,75821.87740150595,62419.219106478464,53718.45719651494,9582618.122598493,9471182.342680564,9309270.028222654
501,2021-12-15,805,26,782,786,99654,9758094,0.0949575,798.6860077768897,776.7337668421919,750.60262574576,21.148814739512186,17.560071523880463,15.670086468165856,773.2170077438416,750.4057040132781,723.9163257679464,87737.93870075297,71727.91432985885,59843.19623697961,9670356.061299246,9542910.257010423,9369113.224459633
502,2021-12-16,777,11,751,783,93804,9851898,0.0949575,787.8430038884449,776.800325131644,754.1222756463253,16.074407369756095,15.920053642910347,15.047408272410408,762.1085038719208,750.5542780099585,727.5274823322202,90770.96935037649,77246.93574739413,64371.30340538233,9761127.030649623,9620157.192757817,9433484.527865015
503,2021-12-17,743,14,719,789,84967,9936865,0.0949575,765.4215019442224,768.350243848733,752.6393055601486,15.037203684878047,15.44004023218276,14.907753836089022,740.5542519359603,742.6657085074688,726.3904846879242,87868.98467518824,79176.9518105456,67117.39628466469,9848996.015324812,9699334.144568363,9500601.924149679
504,2021-12-18,735,16,709,767,78930,10015795,0.0949575,750.2107509721112,760.0126828865497,750.2873981521287,15.518601842439024,15.58003017413707,15.053386657943818,724.7771259679802,734.2492813806016,724.071753396201,83399.49233759413,79115.21385790918,68692.41011337606,9932395.507662406,9778449.358426271,9569294.334263057
505,2021-12-19,926,14,906,767,78497,10094292,0.0949575,838.1053754860557,801.5095121649123,773.7157450651782,14.759300921219513,15.185022630602802,14.91293510355131,815.3885629839901,777.1869610354513,748.3288529433742,80948.24616879706,78960.66039343188,69999.68876492592,10013343.753831204,9857410.018819703,9639294.02302798
506,2021-12-20,1061,28,1019,768,117577,10211869,0.0949575,949.5526877430278,866.3821341236843,812.0203123898211,21.379650460609756,18.3887669729521,16.65787708974447,917.1942814919951,837.6402207765885,784.418339217591,99262.62308439854,88614.74529507391,76343.3302629358,10112606.376915602,9946024.764114777,9715637.353290917
507,2021-12-21,1098,24,1060,757,129599,10341468,0.0949575,1023.776343871514,924.2866005927633,850.1509374045116,22.689825230304876,19.791575229714073,17.636826811111877,988.5971407459975,893.2301655824415,821.1625606552454,114430.81154219927,98860.80897130544,83444.08622787769,10227037.188457802,10044885.573086081,9799081.439518794
508,2021-12-22,1246,32,1201,745,138142,10479610,0.0949575,1134.8881719357569,1004.7149504445725,902.9308124172435,27.344912615152438,22.843681422285552,19.551916569630297,1094.7985703729987,970.1726241868312,871.8075525678794,126286.40577109964,108681.10672847908,90737.141397494,10353323.594228901,10153566.67981456,9889818.58091629
509,2021-12-23,1252,28,1206,747,137021,10616631,0.0949575,1193.4440859678784,1066.5362128334293,949.473370761611,27.67245630757622,24.132761066714167,20.67832769367959,1150.3992851864994,1029.1294681401234,916.3665455588289,131653.7028855498,115766.08004635932,96908.32254449479,10484977.29711445,10269332.75986092,9986726.903460784
510,2021-12-24,1020,34,988,742,117562,10734193,0.0949575,1106.7220429839392,1054.902159625072,958.8769213267295,30.83622815378811,26.599570800035625,22.454550667855646,1069.1996425932498,1018.8471011050925,925.9176728176517,124607.8514427749,116215.06003476949,99662.14620522881,10609585.148557225,10385547.81989569,10086389.049666012
511,2021-12-25,1281,36,1252,745,59912,10794105,0.0949575,1193.8610214919695,1111.426619718804,1001.8266651498323,33.41811407689406,28.94967810002672,24.260610578808226,1160.599821296625,1077.1353258288193,969.3953164419648,92259.92572138745,102139.29502607712,94362.12671119829,10701845.074278612,10487687.114921767,10180751.17637721
512,2021-12-26,1374,49,1338,758,98918,10893023,0.0949575,1283.9305107459847,1177.069964789103,1051.4497764631878,41.20905703844703,33.96225857502004,27.559195834967127,1249.2999106483126,1142.3514943716143,1018.5426075830362,95588.96286069372,101333.97126955785,94969.57648303852,10797434.037139306,10589021.086191325,10275720.75286025
513,2021-12-27,1751,39,1707,776,155567,11048590,0.0949575,1517.4652553729925,1320.5524735918273,1144.7231396014295,40.104528519223514,35.22169393126503,29.084636390304844,1478.1499553241563,1283.5136207787107,1110.3369265719648,125577.98143034686,114892.22845216839,103049.23295196671,10923012.018569652,10703913.314643493,10378769.985812217
514,2021-12-28,2082,78,2039,758,170586,11219176,0.0949575,1799.7326276864962,1510.9143551938703,1269.6933876545722,59.05226425961176,45.91627044844877,35.60668487159753,1758.5749776620783,1472.385215584033,1234.1586696957029,148081.99071517342,128815.67133912629,112054.13522503783,11071094.009284826,10832728.98598262,10490824.121037254
515,2021-12-29,2370,76,2317,771,224031,11443207,0.0949575,2084.866313843248,1725.6857663954029,1416.4009359672962,67.52613212980589,53.43720283633658,40.99246022205119,2037.7874888310391,1683.5389116880249,1378.5375137362757,186056.4953575867,152619.5035043447,126984.38386169945,11257150.504642412,10985348.489486964,10617808.504898952
516,2021-12-30,2114,77,2059,782,192825,11636032,0.0949575,2099.433156921624,1822.7643247965523,1509.41414450499,72.26306606490294,59.327902127252436,45.793465525777705,2048.3937444155194,1777.4041837660188,1469.2658452381056,189440.74767879336,162670.87762825852,135763.13268013953,11446591.252321206,11148019.367115224,10753571.637579093
517,2021-12-31,1781,62,1712,789,152887,11788919,0.0949575,1940.216578460812,1812.3232435974141,1545.6255919043247,67.13153303245147,59.99592659543933,47.95433678900735,1880.1968722077597,1761.0531378245141,1501.6303992063583,171163.8738393967,160224.90822119388,138046.31498945426,11617755.126160603,11308244.275336416,10891617.952568546
518,2022-01-01,1819,62,1777,765,99303,11888222,0.07359,1879.608289230406,1813.9924326980606,1582.0755129837482,64.56576651622574,60.4969449465795,49.82709188380637,1828.59843610388,1765.0398533683856,1538.3463459788438,135233.43691969835,144994.4311658954,132880.53965752703,11752988.563080302,11453238.706502311,11024498.492226074
519,2022-01-02,1881,67,1833,769,148609,12036831,0.07359,1880.3041446152029,1830.7443245235454,1621.9321112525818,65.78288325811286,62.12270870993462,52.11681296596552,1830.79921805194,1782.0298900262892,1577.6334998483312,141921.2184598492,145898.07337442154,134977.6677031901,11894909.781540152,11599136.779876733,11159476.159929262
520,2022-01-03,2219,68,2158,777,193617,12230448,0.07359,2049.6520723076014,1927.808243392659,1701.5411630855708,66.89144162905643,63.59203153245097,54.23457123717012,1994.39960902597,1876.022417519717,1655.0156998685536,167769.1092299246,157827.80503081615,142796.24534276474,12062678.890770076,11756964.584907549,11302272.405272027
521,2022-01-04,2101,75,2030,797,234873,12465321,0.07359,2075.3260361538005,1971.1061825444942,1754.802341340828,70.94572081452822,66.44402364933823,57.00329507221411,2012.1998045129849,1914.5168131397877,1705.0136065527463,201321.0546149623,177089.1037731121,155073.14596372945,12263999.945385039,11934053.68868066,11457345.551235756
522,2022-01-05,2139,85,2072,769,183798,12649119,0.07359,2107.1630180769002,2013.0796369083707,1806.0286958287177,77.97286040726411,71.08301773700367,60.73618906258557,2042.0999022564924,1953.8876098548408,1753.9451256790467,192559.52730748116,178766.32782983404,158903.12650189886,12456559.47269252,12112820.016510494,11616248.677737655
523,2022-01-06,2043,82,1954,762,150786,12799905,0.07359,2075.0815090384503,2020.559727681278,1837.6248697182218,79.98643020363205,73.81226330275275,63.57136385424083,1998.0499511282462,1953.9157073911306,1780.6191089218405,171672.76365374058,171771.24587237553,157820.84296831235,12628232.23634626,12284591.26238287,11774069.520705968
524,2022-01-07,1772,59,1681,728,105080,12904985,0.07359,1923.5407545192252,1958.4197957609586,1828.8748870891257,69.49321510181602,70.10919747706457,62.961848673675384,1839.524975564123,1885.686780543348,1767.3365610655953,138376.3818268703,155098.43440428164,150788.73057253734,12766608.61817313,12439689.696787152,11924858.251278505
525,2022-01-08,1862,75,1792,708,81221,12986206,0.07359,1892.7703772596126,1934.314846820719,1833.2915688105757,72.24660755090801,71.33189810779842,64.56693551718533,1815.7624877820615,1862.2650854075112,1770.6250195901825,109798.69091343514,136629.07580321122,141513.03316286567,12876407.309086565,12576318.772590363,12066371.28444137
526,2022-01-09,1975,91,1890,704,83081,13069287,0.07359,1933.8851886298062,1944.4861351155391,1852.186026302499,81.623303775454,76.24892358084882,68.09134411489396,1852.8812438910309,1869.1988140556334,1786.5416836448248,96439.84545671756,123242.05685240841,133722.0954078169,12972847.154543282,12699560.829442773,12200093.379849186
527,2022-01-10,2180,97,2080,707,116343,13185630,0.07359,2056.942594314903,2003.3646013366545,1895.8945561288324,89.31165188772701,81.43669268563661,71.94583156624144,1966.4406219455154,1921.8991105417251,1825.6694591588482,106391.42272835878,121517.29263930631,131404.88268677465,13079238.57727164,12821078.12208208,12331498.262535961
528,2022-01-11,2127,79,2051,686,100979,13286609,0.07359,2091.9712971574518,2034.273451002491,1926.7086153116547,84.1558259438635,80.82751951422746,72.88638735740925,2008.7203109727577,1954.1743329062938,1855.7135312710018,103685.21136417938,116382.71947947974,127348.09832853804,13182923.78863582,12937460.841561561,12458846.3608645
529,2022-01-12,1955,94,1871,672,90000,13376609,0.07359,2023.4856485787259,2014.4550882518681,1930.4807999367674,89.07791297193175,84.1206396356706,75.70153570975468,1939.860155486379,1933.3807496797203,1857.751727101535,96842.60568208969,109787.03960960981,122368.35188473297,13279766.39431791,13047247.881171172,12581214.712749232
530,2022-01-13,1916,80,1834,666,84132,13460741,0.07359,1969.742824289363,1989.8413161889011,1928.5500266118652,84.53895648596588,83.09047972675295,76.2746642817874,1886.9300777431895,1908.5355622597904,1854.5848301546637,90487.30284104485,103373.27970720736,117270.17163343524,13370253.697158955,13150621.16087838,12698484.884382667
531,2022-01-14,1692,68,1580,637,75174,13535915,0.07359,1830.8714121446815,1915.3809871416759,1897.0100230636165,76.26947824298294,79.3178597950647,75.1713757108824,1733.4650388715947,1826.401671694843,1817.9735194673751,82830.65142052242,96323.45978040551,111657.3487489772,13453084.348579478,13246944.620658787,12810142.233131645
532,2022-01-15,1604,82,1516,608,67821,13603736,0.07359,1717.4357060723407,1837.5357403562568,1857.9420199884676,79.13473912149146,79.98839484629853,76.08185894943142,1624.7325194357973,1748.8012537711322,1777.7103835383916,75325.82571026121,89197.84483530413,105812.50224911356,13528410.174289739,13336142.46549409,12915954.735380758
533,2022-01-16,1768,89,1713,619,85599,13689335,0.07359,1742.7178530361703,1820.1518052671927,1845.949750656672,84.06736956074573,82.2412961347239,77.8042777561739,1668.8662597178986,1739.8509403283492,1769.0823323999393,80462.4128551306,88298.1336264781,103117.36861589842,13608872.58714487,13424440.599120568,13019072.103996655
534,2022-01-17,1808,87,1713,623,114776,13804111,0.07359,1775.3589265180851,1817.1138539503945,1840.8897839024492,85.53368478037287,83.43097210104291,79.03037405535072,1690.9331298589493,1733.138205246262,1761.6046880799474,97619.20642756531,94917.60021985856,104671.8528004453,13706491.793572435,13519358.199340427,13123743.9567971
535,2022-01-18,1794,81,1687,614,103308,13907419,0.07359,1784.6794632590427,1811.3353904627959,1834.637812715456,83.26684239018644,82.82322907578218,79.29299084797061,1688.9665649294748,1721.6036539346967,1751.6573963359544,100463.60321378266,97015.20016489392,104490.00576038593,13806955.396786217,13616373.399505321,13228233.962557487
536,2022-01-19,1778,78,1680,586,97335,14004754,0.07359,1781.3397316295213,1803.001542847097,1827.0861043533953,80.63342119509322,81.61742180683663,79.12059206824121,1684.4832824647374,1711.2027404510227,1742.1030768244939,98899.30160689133,97095.15012367044,103536.00499233448,13905854.698393108,13713468.549628992,13331769.967549823
537,2022-01-20,1698,79,1598,573,86951,14091705,0.07359,1739.6698658147607,1776.7511571353227,1809.8746237729426,79.8167105975466,80.96306635512747,79.10451312580905,1641.2416412323687,1682.902055338267,1722.8893332478947,92925.15080344566,94559.11259275282,101324.67099335654,13998779.849196553,13808027.662221745,13433094.638543181
538,2022-01-21,1453,70,1346,552,79172,14170877,0.07359,1596.3349329073803,1695.813367851492,1762.291340603217,74.9083552987733,78.22229976634559,77.89057804236784,1493.6208206161843,1598.6765415037003,1672.6374221481753,86048.57540172283,90712.3344445646,98370.98152757567,14084828.424598277,13898739.996666308,13531465.620070757
539,2022-01-22,1277,70,1200,545,70483,14241360,0.07359,1436.6674664536902,1591.1100258886192,1697.585828522788,72.45417764938665,76.16672482475919,76.83850097005214,1346.8104103080923,1499.007406127775,1609.6190991950855,78265.78770086142,85655.00083342344,94652.58399056557,14163094.212299138,13984394.997499732,13626118.204061324
540,2022-01-23,1535,66,1466,524,88558,14329918,0.07359,1485.8337332268452,1577.0825194164645,1675.907718053083,69.22708882469333,73.62504361856939,75.39336750737851,1406.4052051540461,1490.7555545958312,1590.469885969074,83411.8938504307,86380.75062506758,93839.97279182349,14246506.10614957,14070775.7481248,13719958.176853148
541,2022-01-24,1593,74,1503,521,109233,14439151,0.07359,1539.4168666134226,1581.0618895623484,1664.8533556460054,71.61354441234667,73.71878271392704,75.20758517306137,1454.702602577023,1493.8166659468734,1578.807234506531,96322.44692521535,92093.81296880067,95892.37641958035,14342828.553074785,14162869.5610936,13815850.553272728
542,2022-01-25,1681,82,1587,501,96954,14536105,0.07359,1610.2084333067114,1606.0464171717613,1667.0062415598713,76.80677220617333,75.78908703544528,76.11324048331986,1520.8513012885114,1517.112499460155,1579.8996032389934,96638.22346260768,93308.8597266005,96033.92623030298,14439466.776537392,14256178.4208202,13911884.479503032
543,2022-01-26,1689,77,1575,493,93211,14629316,0.07359,1649.6042166533557,1626.784812878821,1669.938742685222,76.90338610308666,76.09181527658396,76.23147508554388,1547.9256506442557,1531.5843745951163,1579.2463228071279,94924.61173130384,93284.39479495036,95657.53606626259,14534391.388268696,14349462.815615151,14007542.015569296
544,2022-01-27,1503,78,1424,481,82725,14712041,0.07359,1576.3021083266779,1595.8386096591157,1647.6802436605258,77.45169305154333,76.56886145743796,76.46727840747135,1485.9628253221279,1504.688280946337,1558.546813099511,88824.80586565193,90644.54609621277,93933.19792409425,14623216.194134347,14440107.361711364,14101475.21349339
545,2022-01-28,1342,57,1256,467,71682,14783723,0.07359,1459.1510541633388,1532.3789572443366,1606.9228778391223,67.22584652577166,71.67664609307847,73.87164128647517,1370.981412661064,1442.5162107097526,1518.2072380195762,80253.40293282596,85903.90957215957,90966.37153421502,14703469.597067174,14526011.271283524,14192441.585027605
546,2022-01-29,1325,92,1266,458,63024,14846747,0.07359,1392.0755270816694,1480.5342179332524,1569.3331607939058,79.61292326288583,76.75748456980885,76.28875578161183,1318.490706330532,1398.3871580323143,1484.5796062836325,71638.70146641298,80183.93217911967,87240.7219963197,14775108.298533587,14606195.203462644,14279682.307023924
547,2022-01-30,1285,60,1235,457,74980,14921727,0.07359,1338.5377635408347,1431.6506634499392,1531.4220726880517,69.80646163144291,72.56811342735664,74.1169216773969,1276.745353165266,1357.5403685242356,1451.3023254458149,73309.35073320649,78882.94913433975,85605.95906347707,14848417.649266794,14685078.152596984,14365288.2660874
548,2022-01-31,1451,80,1359,449,88502,15010229,0.07359,1394.7688817704175,1436.4879975874544,1520.6991296629783,74.90323081572146,74.42608507051747,74.90133212041066,1317.872676582633,1357.9052763931766,1438.9953487197063,80905.67536660325,81287.71185075481,85992.09785501346,14929323.324633397,14766365.864447739,14451280.363942413
549,2022-02-01,1537,82,1456,449,78511,15088740,0.0522225,1465.8844408852087,1461.6159981905907,1522.8725790412477,78.45161540786073,76.31956380288811,75.84782117102256,1386.9363382913166,1382.4289572948824,1441.262635557079,79708.33768330162,80593.53388806611,84994.61814101167,15009031.662316699,14846959.398335805,14536274.982083423
550,2022-02-02,1451,72,1368,432,73908,15162648,0.0522225,1458.4422204426044,1458.961998642943,1513.2895685024146,75.22580770393037,75.23967285216608,75.33477834821956,1377.4681691456583,1378.8217179711617,1431.4942841494683,76808.16884165081,78922.15041604958,83516.40238887678,15085839.83115835,14925881.548751853,14619791.384472301
551,2022-02-03,1292,40,1211,429,64032,15226680,0.0522225,1375.2211102213023,1417.221498982207,1483.7842927020924,57.612903851965186,66.42975463912457,70.62347456845696,1294.234084572829,1336.8662884783712,1402.0950462628725,70420.08442082541,75199.61281203719,80918.48207035988,15156259.915579174,15001081.16156389,14700709.866542662
552,2022-02-04,1186,57,1100,425,52556,15279236,0.0522225,1280.6105551106511,1359.4161242366552,1444.0797203418133,57.30645192598259,64.07231597934343,68.8070112926627,1197.1170422864145,1277.6497163587783,1361.8157067611562,61488.04221041271,69538.70960902788,77136.8177943119,15217747.957789587,15070619.871172918,14777846.684336973
553,2022-02-05,1077,44,1023,409,43233,15322469,0.0522225,1178.8052775553256,1288.8120931774913,1395.1357576295716,50.6532259629913,59.05423698450757,65.49940978697434,1110.0585211432071,1213.9872872690837,1316.640279193002,52360.52110520635,62962.282206770906,72616.3087550703,15270108.478894792,15133582.153379688,14850462.993092043
554,2022-02-06,1211,57,1157,391,50148,15372617,0.0522225,1194.9026387776628,1269.3590698831183,1370.5843232789618,53.82661298149565,58.54067773838068,64.3661551487111,1133.5292605716036,1199.7404654518127,1295.354908633935,51254.26055260318,59758.71165507818,69620.53425439427,15321362.739447396,15193340.865034766,14920083.527346438
555,2022-02-07,1234,49,1167,395,62672,15435289,0.0522225,1214.4513193888315,1260.5193024123387,1352.3730801751003,51.41330649074783,56.15550830378551,62.31733446221629,1150.2646302858018,1191.5553490888594,1278.240920816077,56963.130276301585,60487.03374130864,68694.06302047503,15378325.869723698,15253827.898776075,14988777.590366913
556,2022-02-08,1266,69,1173,385,55437,15490726,0.0522225,1240.2256596944158,1261.889476809254,1340.856669485087,60.206653245373914,59.366631227839136,63.208356533920785,1161.632315142901,1186.9165118166445,1264.2087980406002,56200.06513815079,59224.52530598148,66926.45461774502,15434525.93486185,15313052.424082056,15055704.04498466
557,2022-02-09,1220,51,1135,384,51013,15541739,0.0522225,1230.1128298472079,1251.4171076069404,1324.7424468870754,55.60332662268696,57.274973420879356,61.58057566273135,1148.3161575714505,1173.9373838624833,1246.9809583018534,53606.532569075396,57171.64397948611,64804.66066871236,15488132.467430925,15370224.068061542,15120508.705653371
558,2022-02-10,1167,52,1093,384,41331,15583070,0.0522225,1198.5564149236038,1230.3128307052052,1303.7101206354653,53.801663311343475,55.95623006565952,60.30316557436717,1120.6580787857251,1153.7030378968625,1226.4501638616064,47468.7662845377,53211.48298461458,61674.83924621738,15535601.233715463,15423435.551046157,15182183.544899588
559,2022-02-11,996,31,925,372,34944,15618014,0.0522225,1097.278207461802,1171.7346230289038,1262.6821045507365,42.40083165567174,49.717172549244644,56.396076831118215,1022.8290393928626,1096.527278422647,1186.2568086800588,41206.38314226885,48644.61223846093,58110.727346721724,15576807.616857732,15472080.163284618,15240294.27224631
560,2022-02-12,989,48,932,360,29142,15647156,0.0522225,1043.1391037309008,1126.0509672716778,1226.191157277305,45.20041582783587,49.28787941193349,55.27659992030246,977.4145196964313,1055.3954588169852,1152.3559008560508,35174.191571134426,43768.9591788457,54248.23036715882,15611981.808428865,15515849.122463465,15294542.502613468
561,2022-02-13,1029,56,976,348,32326,15679482,0.0522225,1036.0695518654504,1101.7882254537583,1199.8990029736642,50.600207913917934,50.965909558950116,55.37305326426213,976.7072598482157,1035.5465941127388,1128.8417807419107,33750.09578556722,40908.21938413427,51325.26631820432,15645731.904214432,15556757.341847599,15345867.768931672
562,2022-02-14,1132,51,1046,355,42490,15721972,0.0522225,1084.034775932725,1109.3411690903188,1190.8458025771756,50.800103956958964,50.97443216921259,54.78997949569385,1011.3536299241078,1038.1599455845542,1117.7962099763226,38120.04789278361,41303.664538100704,50147.230809110406,15683851.952107217,15598061.006385699,15396014.999740783
563,2022-02-15,1144,59,1060,323,40145,15762117,0.0522225,1114.0173879663625,1118.005876817739,1184.5996955668857,54.90005197847948,52.98082412690945,55.35131556293467,1035.6768149620539,1043.6199591884156,1110.0900486461462,39132.523946391804,41013.998403575526,48813.60003456235,15722984.476053609,15639075.004789274,15444828.599775346
564,2022-02-16,1120,54,1047,326,39445,15801562,0.0522225,1117.0086939831813,1118.5044076133042,1175.9864028246343,54.45002598923974,53.23561809518209,55.17114015454339,1041.338407481027,1044.4649693913118,1101.6780421599933,39288.7619731959,40621.74880268164,47564.45336328737,15762273.238026805,15679696.753591957,15492393.053138634
565,2022-02-17,971,50,894,303,34168,15835730,0.0522225,1044.0043469915906,1081.6283057099781,1148.6548824480165,52.225012994619874,52.42671357138657,54.48165480060427,967.6692037405135,1006.8487270434838,1073.9876365386608,36728.38098659795,39008.31160201123,45778.25958151572,15799001.619013403,15718705.065193968,15538171.31272015
566,2022-02-18,900,47,846,303,24923,15860653,0.0522225,972.0021734957953,1036.2212292824836,1115.5008981216142,49.61250649730994,51.07003517853993,53.48410082719037,906.8346018702567,966.6365452826128,1043.5892850001726,30825.690493298975,35486.98370150842,42997.55830398029,15829827.309506701,15754192.048895476,15581168.87102413
567,2022-02-19,834,46,793,296,26429,15887082,0.0522225,903.0010867478977,985.6659219618626,1077.9674450387324,47.80625324865497,49.802526383904954,52.486220716898316,849.9173009351284,923.2274089619597,1010.1773803334829,28627.345246649485,33222.48777613132,40788.41719678292,15858454.65475335,15787414.536671607,15621957.288220912
568,2022-02-20,971,39,937,304,28411,15915493,0.0522225,937.0005433739489,981.999441471397,1063.705119033568,43.403126624327484,47.101894787928714,50.6880579546452,893.4586504675642,926.6705567214698,1000.4203962890185,28519.172623324743,32019.615832098487,39138.09490387853,15886973.827376675,15819434.152503705,15661095.383124791
569,2022-02-21,1030,47,988,292,33033,15948526,0.0522225,983.5002716869744,993.9995811035477,1059.2111031624256,45.20156331216374,47.07642109094653,50.19631689402584,940.7293252337821,942.0029175411023,998.7643434504827,30776.086311662373,32272.961874073866,38324.08225002806,15917749.913688337,15851707.114377778,15699419.46537482
570,2022-02-22,976,38,909,284,28019,15976545,0.0522225,979.7501358434872,989.4996858276608,1048.1162894074355,41.60078165608187,44.807315818209894,48.570141308155726,924.8646626168911,933.7521881558267,986.7957643237517,29397.543155831187,31209.4714055554,36950.071283357654,15947147.45684417,15882916.585783334,15736369.536658177
571,2022-02-23,976,53,923,278,26008,16002553,0.0522225,977.8750679217436,986.1247643707455,1038.5007841531108,47.30039082804093,46.85548686365742,49.160789133734966,923.9323313084456,931.06414111687,978.2896624139181,27702.77157791559,29909.10355416655,35491.12844557663,15974850.228422085,15912825.689337501,15771860.665103754
572,2022-02-24,984,49,934,262,21882,16024435,0.0522225,980.9375339608719,985.5935732780591,1031.234012932696,48.150195414020466,47.39161514774306,49.1393505825703,928.9661656542228,931.7981058376525,972.3843740920623,24792.385788957796,27902.327665624915,33676.57798616641,15999642.614211041,15940728.017003126,15805537.24308992
573,2022-02-25,841,33,786,246,19533,16043968,0.0522225,910.9687669804359,949.4451799585444,1005.8694778750032,40.57509770701023,43.79371136080729,46.98743717156093,857.4830828271114,895.3485793782394,947.5331242131206,22162.692894478896,25809.995749218688,31790.76758801089,16021805.30710552,15966538.012752345,15837328.01067793
574,2022-02-26,888,47,840,226,17604,16061572,0.0522225,899.484383490218,934.0838849689083,990.1535474916694,43.787548853505115,44.59528352060547,46.989112215352804,848.7415414135558,881.5114345336796,933.1953743180379,19883.346447239448,23758.496811914014,29899.198576276103,16041688.65355276,15990296.509564258,15867227.209254205
575,2022-02-27,949,48,915,239,22165,16083737,0.0522225,924.242191745109,937.8129137266812,984.6664078261134,45.89377442675256,45.4464626404541,47.12389725330576,881.8707707067779,889.8835759002598,930.7693244089662,21024.173223619724,23360.122608935508,28867.972099439292,16062712.82677638,16013656.632173194,15896095.181353644
576,2022-02-28,1145,41,1106,254,31865,16115602,0.0522225,1034.6210958725546,989.609685295011,1006.044220115965,43.44688721337628,44.33484698034057,46.307377619531664,993.9353853533889,943.9126819251949,954.1334144877708,26444.586611809864,25486.34195670163,29267.57581951405,16089157.413388189,16039142.974129895,15925362.757173158
577,2022-03-01,1111,54,1056,245,31864,16147466,0.030855,1072.8105479362773,1019.9572639712583,1020.038324100503,48.723443606688136,46.751135235255425,47.333060603594106,1024.9676926766945,971.9345114438962,967.7156258894013,29154.293305904932,27080.756467526226,29613.765710245512,16118311.706694094,16066223.730597422,15954976.522883404
578,2022-03-02,1184,50,1125,249,33361,16180827,0.030855,1128.4052739681388,1060.9679479784438,1041.8998808871027,49.36172180334407,47.563351426441564,47.6886525231149,1074.9838463383471,1010.2008835829222,988.6868757708145,31257.646652952466,28650.81735064467,30113.396948879446,16149569.353347048,16094874.547948066,15985089.919832284
579,2022-03-03,1226,51,1167,234,31533,16212360,0.030855,1177.2026369840694,1102.2259609838327,1066.446563435489,50.180860901672034,48.422513569831175,48.13016552003291,1120.9919231691736,1049.4006626871917,1012.4619590013725,31395.32332647623,29371.363012983504,30302.67735569552,16180964.676673524,16124245.91096105,16015392.59718798
580,2022-03-04,1044,38,987,232,30605,16242965,0.030855,1110.6013184920348,1087.6694707378745,1063.4536883107571,44.09043045083602,45.81688517737338,46.779476784028525,1053.995961584587,1033.8004970153936,1009.0670311345228,31000.161663238116,29679.772259737627,30342.987041602784,16211964.838336762,16153925.683220789,16045735.584229583
581,2022-03-05,1050,42,1002,231,28509,16271474,0.030855,1080.3006592460174,1078.2521030534058,1061.6598632026562,43.045215225418005,44.86266388303003,46.14221321282472,1027.9979807922934,1025.850372761545,1008.1247603165865,29754.58083161906,29387.07919480322,30098.455436055745,16241719.419168381,16183312.762415592,16075834.03966564
582,2022-03-06,1260,58,1231,234,35914,16307388,0.030855,1170.1503296230087,1123.6890772900545,1088.1052147756354,50.522607612709,48.146997912272525,47.723251451114756,1129.4989903961468,1077.1377795711587,1037.8414589410415,32834.29041580953,31018.809396102417,30873.86137791498,16274553.709584191,16214331.571811695,16106707.901043555
583,2022-03-07,1278,46,1228,239,50982,16358370,0.030855,1224.0751648115042,1162.2668079675407,1113.4245194722173,48.261303806354505,47.61024843420439,47.49348459096612,1178.7494951980734,1114.853334678369,1063.195931082236,41908.14520790477,36009.60704707681,33554.946527526314,16316461.854792096,16250341.178858772,16140262.84757108
584,2022-03-08,1389,45,1345,242,52342,16410712,0.030855,1306.5375824057521,1218.9501059756556,1150.1679168759215,46.63065190317725,46.957686325653285,47.16101997883731,1261.8747475990367,1172.3900010087766,1100.769806937938,47125.07260395239,40092.70528530761,36059.886990522806,16363586.927396048,16290433.884144079,16176322.734561602
585,2022-03-09,1521,53,1470,235,55491,16466203,0.030855,1413.768791202876,1294.4625794817416,1199.6121946257986,49.815325951588626,48.46826474423997,47.939550648325664,1365.9373737995184,1246.7925007565825,1150.000499346213,51308.03630197619,43942.27896398071,38650.7020584531,16414894.963698024,16334376.16310806,16214973.436620055
