,date,cumAdmissions,Vax_index,hospitalCases,covidOccupiedMVBeds,dailyCases
137,2020-08-17,91524,0.32999999999999996,19.689956960938968,2.6022664275583045,6.741665032951837
138,2020-08-18,91569,0.32999999999999996,20.165455969655273,2.6487085422057715,6.5647956082383825
139,2020-08-19,91613,0.32999999999999996,19.83474269264268,2.6022664275583045,6.701416546991673
140,2020-08-20,91654,0.32999999999999996,19.460899284749292,2.633933792115619,6.813510015556078
141,2020-08-21,91693,0.32999999999999996,18.935918320482568,2.641403425316079,6.634804068086813
142,2020-08-22,91713,0.32999999999999996,20.710881258274945,2.641403425316079,6.321121695232322
143,2020-08-23,91753,0.32999999999999996,18.848797202036796,2.585245604848314,6.285312965975835
144,2020-08-24,91779,0.32999999999999996,19.05670989629868,2.585245604848314,6.739300171854126
145,2020-08-25,91828,0.32999999999999996,19.00510834180462,2.5284656511340384,6.6814395473198624
146,2020-08-26,91867,0.32999999999999996,18.760958631846748,2.585245604848314,6.758820178385237
147,2020-08-27,91932,0.32999999999999996,18.760958631846748,2.57640610063703,6.884753266603179
148,2020-08-28,91964,0.32999999999999996,18.69016123008854,2.538595345374122,6.91056786388805
149,2020-08-29,92007,0.32999999999999996,18.34722585099272,2.538595345374122,6.652358891682383
150,2020-08-30,92040,0.32999999999999996,18.087124223159847,2.5284656511340384,6.5949372647442
151,2020-08-31,92079,0.32999999999999996,18.04942648615787,2.585245604848314,6.831500656121258
152,2020-09-01,92134,0.32999999999999996,18.953257725259434,2.6022664275583045,7.220334046493685
153,2020-09-02,92199,0.32999999999999996,16.84754561111616,2.4847768589994623,7.507737840631742
154,2020-09-03,92245,0.32999999999999996,18.36555757300235,2.5180361629798176,7.514407729315251
155,2020-09-04,92296,0.32999999999999996,18.618887302266817,2.5284656511340384,7.487765644941723
156,2020-09-05,92367,0.32999999999999996,19.022336386480763,2.5180361629798176,7.324011459363642
157,2020-09-06,92430,0.32999999999999996,18.760958631846748,2.5484405407296773,7.272804300271212
158,2020-09-07,92506,0.32999999999999996,20.149926196649037,2.626292786329519,7.750555456287541
159,2020-09-08,92580,0.32999999999999996,19.882589095430166,2.641403425316079,7.625171472346758
160,2020-09-09,92683,0.32999999999999996,19.722295097284775,2.49621038655299,7.571355605043471
161,2020-09-10,92793,0.32999999999999996,18.97056912236355,2.5580154264782133,7.646047403548298
162,2020-09-11,92892,0.32999999999999996,20.304274092499448,2.923448484855645,7.571355605043471
163,2020-09-12,93002,0.32999999999999996,19.64127199388147,2.655855608474233,7.333828531929261
164,2020-09-13,93133,0.32999999999999996,21.469928914959336,2.719827176486119,7.101993555096182
165,2020-09-14,93252,0.32999999999999996,23.12769239447579,2.719827176486119,7.586191221036684
166,2020-09-15,93403,0.32999999999999996,23.066907430487564,2.725574978519552,7.6210547321152635
167,2020-09-16,93555,0.32999999999999996,23.638880506933642,2.868659506740555,7.8115896415106665
168,2020-09-17,93700,0.32999999999999996,23.43920023068593,2.8387664055881556,7.858149855639683
169,2020-09-18,93855,0.32999999999999996,24.364418820281593,2.8010772030062836,7.925691136185237
170,2020-09-19,94024,0.32999999999999996,24.712857172441744,2.8925073583877547,7.909867996878482
171,2020-09-20,94200,0.32999999999999996,26.41942947580824,2.9617098147984384,7.998323058069649
172,2020-09-21,94407,0.32999999999999996,26.48584532388984,2.9404982595690927,8.012653400027709
173,2020-09-22,94609,0.32999999999999996,26.93322439730718,2.9377282607018254,8.131804174154626
174,2020-09-23,94837,0.32999999999999996,28.300062797602845,3.0349393199367065,8.215940564127628
175,2020-09-24,95053,0.32999999999999996,28.979986605234586,3.077681184428155,8.278134084390759
176,2020-09-25,95271,0.32999999999999996,29.383493270222594,3.021009264606054,8.24146396564965
177,2020-09-26,95462,0.32999999999999996,30.11624754793612,3.08574640635288,8.180770185065747
178,2020-09-27,95661,0.32999999999999996,30.00394137830595,3.114211118249875,8.238387049637424
179,2020-09-28,95908,0.32999999999999996,31.365529345368262,3.076036596571833,8.550982939288497
180,2020-09-29,96167,0.32999999999999996,31.35861228186774,3.1332561692068492,8.570414867594497
181,2020-09-30,96402,0.32999999999999996,31.28928407424365,3.114211118249875,8.73763430094396
182,2020-10-01,96709,0.32999999999999996,31.537536179593097,3.163915565720452,8.80026839910011
183,2020-10-02,96993,0.32999999999999996,32.15587599351385,3.1751484742190343,8.821296533491992
