areaName,date,areaCode,dailyCases,cumulativeCases
South West,2021-07-21,E12000009,3026,316851
South West,2021-07-20,E12000009,3481,313825
South West,2021-07-19,E12000009,4021,310344
South West,2021-07-18,E12000009,3331,306323
South West,2021-07-17,E12000009,3466,302992
South West,2021-07-16,E12000009,5109,299526
South West,2021-07-15,E12000009,5868,294417
South West,2021-07-14,E12000009,4916,288549
South West,2021-07-13,E12000009,4185,283633
South West,2021-07-12,E12000009,3617,279448
South West,2021-07-11,E12000009,2464,275831
South West,2021-07-10,E12000009,2120,273367
South West,2021-07-09,E12000009,2476,271247
South West,2021-07-08,E12000009,2557,268771
South West,2021-07-07,E12000009,2763,266214
South West,2021-07-06,E12000009,2518,263451
South West,2021-07-05,E12000009,2202,260933
South West,2021-07-04,E12000009,1664,258731
South West,2021-07-03,E12000009,1647,257067
South West,2021-07-02,E12000009,1680,255420
South West,2021-07-01,E12000009,1831,253740
South West,2021-06-30,E12000009,1887,251909
South West,2021-06-29,E12000009,1808,250022
South West,2021-06-28,E12000009,1812,248214
South West,2021-06-27,E12000009,1096,246402
South West,2021-06-26,E12000009,1098,245306
South West,2021-06-25,E12000009,1140,244208
South West,2021-06-24,E12000009,1194,243068
South West,2021-06-23,E12000009,1229,241874
South West,2021-06-22,E12000009,1126,240645
South West,2021-06-21,E12000009,958,239519
South West,2021-06-20,E12000009,709,238561
South West,2021-06-19,E12000009,619,237852
South West,2021-06-18,E12000009,781,237233
South West,2021-06-17,E12000009,895,236452
South West,2021-06-16,E12000009,872,235557
South West,2021-06-15,E12000009,721,234685
South West,2021-06-14,E12000009,735,233964
South West,2021-06-13,E12000009,532,233229
South West,2021-06-12,E12000009,422,232697
South West,2021-06-11,E12000009,484,232275
South West,2021-06-10,E12000009,435,231791
South West,2021-06-09,E12000009,472,231356
South West,2021-06-08,E12000009,323,230884
South West,2021-06-07,E12000009,345,230561
South West,2021-06-06,E12000009,224,230216
South West,2021-06-05,E12000009,152,229992
South West,2021-06-04,E12000009,197,229840
South West,2021-06-03,E12000009,197,229643
South West,2021-06-02,E12000009,218,229446
South West,2021-06-01,E12000009,136,229228
South West,2021-05-31,E12000009,115,229092
South West,2021-05-30,E12000009,74,228977
South West,2021-05-29,E12000009,62,228903
South West,2021-05-28,E12000009,93,228841
South West,2021-05-27,E12000009,97,228748
South West,2021-05-26,E12000009,91,228651
South West,2021-05-25,E12000009,81,228560
South West,2021-05-24,E12000009,81,228479
South West,2021-05-23,E12000009,75,228398
South West,2021-05-22,E12000009,53,228323
South West,2021-05-21,E12000009,62,228270
South West,2021-05-20,E12000009,93,228208
South West,2021-05-19,E12000009,95,228115
South West,2021-05-18,E12000009,77,228020
South West,2021-05-17,E12000009,102,227943
South West,2021-05-16,E12000009,70,227841
South West,2021-05-15,E12000009,57,227771
South West,2021-05-14,E12000009,48,227714
South West,2021-05-13,E12000009,72,227666
South West,2021-05-12,E12000009,79,227594
South West,2021-05-11,E12000009,104,227515
South West,2021-05-10,E12000009,106,227411
South West,2021-05-09,E12000009,105,227305
South West,2021-05-08,E12000009,62,227200
South West,2021-05-07,E12000009,83,227138
South West,2021-05-06,E12000009,99,227055
South West,2021-05-05,E12000009,122,226956
South West,2021-05-04,E12000009,116,226834
South West,2021-05-03,E12000009,125,226718
South West,2021-05-02,E12000009,68,226593
South West,2021-05-01,E12000009,44,226525
South West,2021-04-30,E12000009,72,226481
South West,2021-04-29,E12000009,108,226409
South West,2021-04-28,E12000009,137,226301
South West,2021-04-27,E12000009,103,226164
South West,2021-04-26,E12000009,126,226061
South West,2021-04-25,E12000009,123,225935
South West,2021-04-24,E12000009,55,225812
South West,2021-04-23,E12000009,101,225757
South West,2021-04-22,E12000009,137,225656
South West,2021-04-21,E12000009,138,225519
South West,2021-04-20,E12000009,119,225381
South West,2021-04-19,E12000009,138,225262
South West,2021-04-18,E12000009,153,225124
South West,2021-04-17,E12000009,73,224971
South West,2021-04-16,E12000009,105,224898
South West,2021-04-15,E12000009,120,224793
South West,2021-04-14,E12000009,88,224673
South West,2021-04-13,E12000009,125,224585
South West,2021-04-12,E12000009,124,224460
South West,2021-04-11,E12000009,91,224336
South West,2021-04-10,E12000009,86,224245
South West,2021-04-09,E12000009,116,224159
South West,2021-04-08,E12000009,126,224043
South West,2021-04-07,E12000009,140,223917
South West,2021-04-06,E12000009,111,223777
South West,2021-04-05,E12000009,143,223666
South West,2021-04-04,E12000009,101,223523
South West,2021-04-03,E12000009,99,223422
South West,2021-04-02,E12000009,83,223323
South West,2021-04-01,E12000009,138,223240
South West,2021-03-31,E12000009,158,223102
South West,2021-03-30,E12000009,135,222944
South West,2021-03-29,E12000009,199,222809
South West,2021-03-28,E12000009,249,222610
South West,2021-03-27,E12000009,135,222361
South West,2021-03-26,E12000009,207,222226
South West,2021-03-25,E12000009,246,222019
South West,2021-03-24,E12000009,325,221773
South West,2021-03-23,E12000009,220,221448
South West,2021-03-22,E12000009,309,221228
South West,2021-03-21,E12000009,211,220919
South West,2021-03-20,E12000009,158,220708
South West,2021-03-19,E12000009,225,220550
South West,2021-03-18,E12000009,270,220325
South West,2021-03-17,E12000009,248,220055
South West,2021-03-16,E12000009,211,219807
South West,2021-03-15,E12000009,279,219596
South West,2021-03-14,E12000009,203,219317
South West,2021-03-13,E12000009,135,219114
South West,2021-03-12,E12000009,271,218979
South West,2021-03-11,E12000009,251,218708
South West,2021-03-10,E12000009,256,218457
South West,2021-03-09,E12000009,302,218201
South West,2021-03-08,E12000009,306,217899
South West,2021-03-07,E12000009,215,217593
South West,2021-03-06,E12000009,210,217378
South West,2021-03-05,E12000009,247,217168
South West,2021-03-04,E12000009,285,216921
South West,2021-03-03,E12000009,280,216636
South West,2021-03-02,E12000009,293,216356
South West,2021-03-01,E12000009,370,216063
South West,2021-02-28,E12000009,219,215693
South West,2021-02-27,E12000009,210,215474
South West,2021-02-26,E12000009,325,215264
South West,2021-02-25,E12000009,358,214939
South West,2021-02-24,E12000009,400,214581
South West,2021-02-23,E12000009,436,214181
South West,2021-02-22,E12000009,573,213745
South West,2021-02-21,E12000009,337,213172
South West,2021-02-20,E12000009,413,212835
South West,2021-02-19,E12000009,577,212422
South West,2021-02-18,E12000009,667,211845
South West,2021-02-17,E12000009,631,211178
South West,2021-02-16,E12000009,611,210547
South West,2021-02-15,E12000009,735,209936
South West,2021-02-14,E12000009,457,209201
South West,2021-02-13,E12000009,494,208744
South West,2021-02-12,E12000009,748,208250
South West,2021-02-11,E12000009,766,207502
South West,2021-02-10,E12000009,870,206736
South West,2021-02-09,E12000009,777,205866
South West,2021-02-08,E12000009,1031,205089
South West,2021-02-07,E12000009,729,204058
South West,2021-02-06,E12000009,649,203329
South West,2021-02-05,E12000009,970,202680
South West,2021-02-04,E12000009,1056,201710
South West,2021-02-03,E12000009,1161,200654
South West,2021-02-02,E12000009,1222,199493
South West,2021-02-01,E12000009,1322,198271
South West,2021-01-31,E12000009,861,196949
South West,2021-01-30,E12000009,974,196088
South West,2021-01-29,E12000009,1464,195114
South West,2021-01-28,E12000009,1453,193650
South West,2021-01-27,E12000009,1667,192197
South West,2021-01-26,E12000009,1614,190530
South West,2021-01-25,E12000009,2101,188916
South West,2021-01-24,E12000009,1013,186815
South West,2021-01-23,E12000009,1236,185802
South West,2021-01-22,E12000009,1759,184566
South West,2021-01-21,E12000009,2074,182807
South West,2021-01-20,E12000009,2135,180733
South West,2021-01-19,E12000009,2538,178598
South West,2021-01-18,E12000009,2939,176060
South West,2021-01-17,E12000009,1647,173121
South West,2021-01-16,E12000009,1788,171474
South West,2021-01-15,E12000009,2495,169686
South West,2021-01-14,E12000009,2839,167191
South West,2021-01-13,E12000009,2924,164352
South West,2021-01-12,E12000009,3153,161428
South West,2021-01-11,E12000009,3782,158275
South West,2021-01-10,E12000009,2205,154493
South West,2021-01-09,E12000009,2550,152288
South West,2021-01-08,E12000009,2759,149738
South West,2021-01-07,E12000009,2928,146979
South West,2021-01-06,E12000009,3246,144051
South West,2021-01-05,E12000009,3987,140805
South West,2021-01-04,E12000009,4283,136818
South West,2021-01-03,E12000009,2870,132535
South West,2021-01-02,E12000009,3106,129665
South West,2021-01-01,E12000009,1877,126559
South West,2020-12-31,E12000009,2655,124682
South West,2020-12-30,E12000009,3253,122027
South West,2020-12-29,E12000009,4218,118774
South West,2020-12-28,E12000009,2483,114556
South West,2020-12-27,E12000009,2276,112073
South West,2020-12-26,E12000009,1868,109797
South West,2020-12-25,E12000009,577,107929
South West,2020-12-24,E12000009,1147,107352
South West,2020-12-23,E12000009,1809,106205
South West,2020-12-22,E12000009,1844,104396
South West,2020-12-21,E12000009,2005,102552
South West,2020-12-20,E12000009,1301,100547
South West,2020-12-19,E12000009,791,99246
South West,2020-12-18,E12000009,1273,98455
South West,2020-12-17,E12000009,1139,97182
South West,2020-12-16,E12000009,1361,96043
South West,2020-12-15,E12000009,1244,94682
South West,2020-12-14,E12000009,1278,93438
South West,2020-12-13,E12000009,835,92160
South West,2020-12-12,E12000009,671,91325
South West,2020-12-11,E12000009,835,90654
South West,2020-12-10,E12000009,889,89819
South West,2020-12-09,E12000009,829,88930
South West,2020-12-08,E12000009,850,88101
South West,2020-12-07,E12000009,779,87251
South West,2020-12-06,E12000009,490,86472
South West,2020-12-05,E12000009,508,85982
South West,2020-12-04,E12000009,605,85474
South West,2020-12-03,E12000009,686,84869
South West,2020-12-02,E12000009,664,84183
South West,2020-12-01,E12000009,752,83519
South West,2020-11-30,E12000009,817,82767
South West,2020-11-29,E12000009,511,81950
South West,2020-11-28,E12000009,514,81439
South West,2020-11-27,E12000009,717,80925
South West,2020-11-26,E12000009,774,80208
South West,2020-11-25,E12000009,874,79434
South West,2020-11-24,E12000009,842,78560
South West,2020-11-23,E12000009,1021,77718
South West,2020-11-22,E12000009,581,76697
South West,2020-11-21,E12000009,711,76116
South West,2020-11-20,E12000009,906,75405
South West,2020-11-19,E12000009,1013,74499
South West,2020-11-18,E12000009,1201,73486
South West,2020-11-17,E12000009,1328,72285
South West,2020-11-16,E12000009,1767,70957
South West,2020-11-15,E12000009,1074,69190
South West,2020-11-14,E12000009,1274,68116
South West,2020-11-13,E12000009,1756,66842
South West,2020-11-12,E12000009,1589,65086
South West,2020-11-11,E12000009,1626,63497
South West,2020-11-10,E12000009,1806,61871
South West,2020-11-09,E12000009,1938,60065
South West,2020-11-08,E12000009,1320,58127
South West,2020-11-07,E12000009,1190,56807
South West,2020-11-06,E12000009,1512,55617
South West,2020-11-05,E12000009,1591,54105
South West,2020-11-04,E12000009,1645,52514
South West,2020-11-03,E12000009,1564,50869
South West,2020-11-02,E12000009,1829,49305
South West,2020-11-01,E12000009,731,47476
South West,2020-10-31,E12000009,867,46745
South West,2020-10-30,E12000009,1268,45878
South West,2020-10-29,E12000009,1450,44610
South West,2020-10-28,E12000009,1403,43160
South West,2020-10-27,E12000009,1450,41757
South West,2020-10-26,E12000009,1375,40307
South West,2020-10-25,E12000009,930,38932
South West,2020-10-24,E12000009,814,38002
South West,2020-10-23,E12000009,1169,37188
South West,2020-10-22,E12000009,1309,36019
South West,2020-10-21,E12000009,1395,34710
South West,2020-10-20,E12000009,1170,33315
South West,2020-10-19,E12000009,1164,32145
South West,2020-10-18,E12000009,601,30981
South West,2020-10-17,E12000009,666,30380
South West,2020-10-16,E12000009,817,29714
South West,2020-10-15,E12000009,695,28897
South West,2020-10-14,E12000009,879,28202
South West,2020-10-13,E12000009,978,27323
South West,2020-10-12,E12000009,764,26345
South West,2020-10-11,E12000009,488,25581
South West,2020-10-10,E12000009,577,25093
South West,2020-10-09,E12000009,786,24516
South West,2020-10-08,E12000009,866,23730
South West,2020-10-07,E12000009,817,22864
South West,2020-10-06,E12000009,664,22047
South West,2020-10-05,E12000009,659,21383
South West,2020-10-04,E12000009,446,20724
South West,2020-10-03,E12000009,409,20278
South West,2020-10-02,E12000009,429,19869
South West,2020-10-01,E12000009,400,19440
South West,2020-09-30,E12000009,403,19040
South West,2020-09-29,E12000009,275,18637
South West,2020-09-28,E12000009,322,18362
South West,2020-09-27,E12000009,119,18040
South West,2020-09-26,E12000009,132,17921
South West,2020-09-25,E12000009,223,17789
South West,2020-09-24,E12000009,211,17566
South West,2020-09-23,E12000009,169,17355
South West,2020-09-22,E12000009,161,17186
South West,2020-09-21,E12000009,152,17025
South West,2020-09-20,E12000009,148,16873
South West,2020-09-19,E12000009,126,16725
South West,2020-09-18,E12000009,125,16599
South West,2020-09-17,E12000009,111,16474
South West,2020-09-16,E12000009,74,16363
South West,2020-09-15,E12000009,87,16289
South West,2020-09-14,E12000009,79,16202
South West,2020-09-13,E12000009,55,16123
South West,2020-09-12,E12000009,66,16068
South West,2020-09-11,E12000009,98,16002
South West,2020-09-10,E12000009,87,15904
South West,2020-09-09,E12000009,78,15817
South West,2020-09-08,E12000009,79,15739
South West,2020-09-07,E12000009,98,15660
South West,2020-09-06,E12000009,78,15562
South West,2020-09-05,E12000009,85,15484
South West,2020-09-04,E12000009,136,15399
South West,2020-09-03,E12000009,150,15263
South West,2020-09-02,E12000009,133,15113
South West,2020-09-01,E12000009,102,14980
South West,2020-08-31,E12000009,55,14878
South West,2020-08-30,E12000009,34,14823
South West,2020-08-29,E12000009,50,14789
South West,2020-08-28,E12000009,72,14739
South West,2020-08-27,E12000009,59,14667
South West,2020-08-26,E12000009,63,14608
South West,2020-08-25,E12000009,53,14545
South West,2020-08-24,E12000009,51,14492
South West,2020-08-23,E12000009,42,14441
South West,2020-08-22,E12000009,39,14399
South West,2020-08-21,E12000009,63,14360
South West,2020-08-20,E12000009,87,14297
South West,2020-08-19,E12000009,70,14210
South West,2020-08-18,E12000009,62,14140
South West,2020-08-17,E12000009,48,14078
South West,2020-08-16,E12000009,37,14030
South West,2020-08-15,E12000009,27,13993
South West,2020-08-14,E12000009,56,13966
South West,2020-08-13,E12000009,55,13910
South West,2020-08-12,E12000009,42,13855
South West,2020-08-11,E12000009,41,13813
South West,2020-08-10,E12000009,41,13772
South West,2020-08-09,E12000009,15,13731
South West,2020-08-08,E12000009,25,13716
South West,2020-08-07,E12000009,41,13691
South West,2020-08-06,E12000009,47,13650
South West,2020-08-05,E12000009,42,13603
South West,2020-08-04,E12000009,55,13561
South West,2020-08-03,E12000009,44,13506
South West,2020-08-02,E12000009,11,13462
South West,2020-08-01,E12000009,9,13451
South West,2020-07-31,E12000009,29,13442
South West,2020-07-30,E12000009,64,13413
South West,2020-07-29,E12000009,53,13349
South West,2020-07-28,E12000009,35,13296
South West,2020-07-27,E12000009,39,13261
South West,2020-07-26,E12000009,20,13222
South West,2020-07-25,E12000009,17,13202
South West,2020-07-24,E12000009,35,13185
South West,2020-07-23,E12000009,40,13150
South West,2020-07-22,E12000009,30,13110
South West,2020-07-21,E12000009,37,13080
South West,2020-07-20,E12000009,23,13043
South West,2020-07-19,E12000009,9,13020
South West,2020-07-18,E12000009,12,13011
South West,2020-07-17,E12000009,20,12999
South West,2020-07-16,E12000009,27,12979
South West,2020-07-15,E12000009,18,12952
South West,2020-07-14,E12000009,20,12934
South West,2020-07-13,E12000009,17,12914
